date,method,n_synth_series,prefer_stress,ranking,port_ret,predicted_regime,vol_bucket,bucket
2017-11-23,regime,1,True,stress,0.0013107495031051937,0,low,calm
2017-11-24,regime,1,True,stress,0.002416616900621454,0,low,calm
2017-11-27,regime,1,True,stress,-0.0029215116220571912,0,low,calm
2017-11-28,regime,1,True,stress,0.008544072132948725,0,low,calm
2017-11-29,regime,1,True,stress,0.002068156683897639,0,low,calm
2017-11-30,regime,1,True,stress,0.0038458120549894666,0,low,calm
2017-12-01,regime,1,True,stress,-0.004643209682820344,0,low,calm
2017-12-04,regime,1,True,stress,3.774132730454305e-05,0,low,calm
2017-12-05,regime,1,True,stress,-0.006079814365016192,0,low,calm
2017-12-06,regime,1,True,stress,-0.004161515074321454,0,low,calm
2017-12-07,regime,1,True,stress,0.005215838212287124,0,low,calm
2017-12-08,regime,1,True,stress,0.0037061613647059568,0,low,calm
2017-12-11,regime,1,True,stress,0.0013924155548441994,0,low,calm
2017-12-12,regime,1,True,stress,-0.0011021201859224199,0,low,calm
2017-12-13,regime,1,True,stress,0.0018526295332414486,0,low,calm
2017-12-14,regime,1,True,stress,-0.006040596518433509,0,low,calm
2017-12-15,regime,1,True,stress,0.007076946340927498,0,low,calm
2017-12-18,regime,1,True,stress,0.011238018657426109,0,low,calm
2017-12-19,regime,1,True,stress,-0.005069232745668492,0,low,calm
2017-12-20,regime,1,True,stress,0.0005832511881298672,0,low,calm
2017-12-21,regime,1,True,stress,0.0029402050860117264,0,low,calm
2017-12-22,regime,1,True,stress,-0.0005734605119082228,0,low,calm
2017-12-25,regime,1,True,stress,0.0001360532950980171,0,low,calm
2017-12-26,regime,1,True,stress,0.0006588180938522475,0,low,calm
2017-12-27,regime,1,True,stress,0.0012316775965804895,0,low,calm
2017-12-28,regime,1,True,stress,0.0028331108215000735,0,low,calm
2017-12-29,regime,1,True,stress,-0.003502199478940502,0,low,calm
2018-01-01,regime,1,True,stress,8.854416005007266e-06,0,low,calm
2018-01-02,regime,1,True,stress,0.006351566758037049,0,low,calm
2018-01-03,regime,1,True,stress,0.0033172088662121128,0,low,calm
2018-01-04,regime,1,True,stress,0.006294811907526437,0,low,calm
2018-01-05,regime,1,True,stress,0.004614021216464046,0,low,calm
2018-01-08,regime,1,True,stress,0.0013477883257796835,0,low,calm
2018-01-09,regime,1,True,stress,0.0005908847484395497,0,low,calm
2018-01-10,regime,1,True,stress,-0.0001411660936546078,0,low,calm
2018-01-11,regime,1,True,stress,0.009161149608785139,0,low,calm
2018-01-12,regime,1,True,stress,0.004950762544615858,0,low,calm
2018-01-15,regime,1,True,stress,0.0028790950776824767,0,low,calm
2018-01-16,regime,1,True,stress,-0.006476185283417937,0,low,calm
2018-01-17,regime,1,True,stress,0.005908266270452005,0,low,calm
2018-01-18,regime,1,True,stress,-0.003301368864296374,0,low,calm
2018-01-19,regime,1,True,stress,0.008296383429680901,0,low,calm
2018-01-22,regime,1,True,stress,0.005487021107572409,0,low,calm
2018-01-23,regime,1,True,stress,0.0044769409860707255,0,low,calm
2017-11-01,mixed,1,True,stress,0.0032013082299085782,0,low,calm
2017-11-02,mixed,1,True,stress,-9.322903278868286e-05,0,low,calm
2017-11-03,mixed,1,True,stress,0.0011196447893776938,0,low,calm
2017-11-06,mixed,1,True,stress,0.0027489536910876647,0,low,calm
2017-11-07,mixed,1,True,stress,-2.358918253892394e-05,0,low,calm
2017-11-08,mixed,1,True,stress,0.0012995361117315446,0,low,calm
2017-11-09,mixed,1,True,stress,-0.0030177387306174175,0,low,calm
2017-11-10,mixed,1,True,stress,-0.00156111930775673,0,low,calm
2017-11-13,mixed,1,True,stress,-0.001158505849024627,0,low,calm
2017-11-14,mixed,1,True,stress,-0.0020015323413513897,0,low,calm
2017-11-15,mixed,1,True,stress,-0.005650864719244157,0,low,calm
2017-11-16,mixed,1,True,stress,0.009629967531213686,0,low,calm
2017-11-17,mixed,1,True,stress,0.0030308411729196875,0,low,calm
2017-11-20,mixed,1,True,stress,0.0011456857066229934,0,low,calm
2017-11-21,mixed,1,True,stress,0.007643220023498025,0,low,calm
2017-11-22,mixed,1,True,stress,0.0017022407215703693,0,low,calm
2017-11-23,mixed,1,True,stress,-0.000667396968978002,0,low,calm
2017-11-24,mixed,1,True,stress,0.0019564666398586947,0,low,calm
2017-11-27,mixed,1,True,stress,-0.00369824462053075,0,low,calm
2017-11-28,mixed,1,True,stress,0.006611493190035401,0,low,calm
2017-11-29,mixed,1,True,stress,-0.0006827213840360695,0,low,calm
2017-11-30,mixed,1,True,stress,-0.0006107176086016658,0,low,calm
2017-12-01,mixed,1,True,stress,-0.003343785388605436,0,low,calm
2017-12-04,mixed,1,True,stress,0.0016465463675263835,0,low,calm
