seed,test_start,test_end,predicted_regime,realized_dominant_regime,forecast_correct,forecast_brier,vol_bucket,bucket,n_available_regime,n_hist_regime,prefer_stress,ranking,method,n_synth_series,n_train,n_synth_rows,used_synth_fill,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,status,max_weight_used,hhi
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,regime,20,924,420,False,0.23324114514336444,0.42179562597340936,-0.07262727354326126,-0.014931111442171536,-0.022145138414237153,0.030633866306921918,0.1313398898298688,60,ok,0.29999999404476774,0.27999998355170047
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,mixed,20,672,420,False,0.23324116631559844,0.4217956671890268,-0.0726272730549945,-0.014931111336114715,-0.022145138407910964,0.03063386909435103,0.1313398898584668,60,ok,0.2999999931513789,0.27999998213804855
42,2019-06-12,2019-09-03,2,3,0,0.39819147126570953,mid,calm,576,504,True,stress,regime,0,504,0,False,0.05649300879750973,0.14583890048149695,-0.05878995829884048,-0.012325552658423621,-0.027285585737709228,0.008573862877655953,0.15176856499868172,60,ok,0.2999999866160301,0.2799999662701958
42,2019-06-12,2019-09-03,2,3,0,0.39819147126570953,mid,calm,576,504,True,stress,mixed,0,252,0,False,0.7471399011604436,2.193177464013401,-0.04184604642374512,-0.01022451640783693,-0.021695954600124693,0.09177580597461636,0.12283617275970928,60,ok,0.2999999497566855,0.27999980616090947
42,2019-06-12,2019-09-03,2,3,0,0.39819147126570953,mid,calm,576,504,True,stress,regime,1,525,21,False,0.05649299865797875,0.14583887511437885,-0.058789960133790786,-0.01232555311764203,-0.027285586738050954,0.008573861653931225,0.151768570577025,60,ok,0.29999999761550006,0.2799999901264209
42,2019-06-12,2019-09-03,2,3,0,0.39819147126570953,mid,calm,576,504,True,stress,mixed,1,273,21,False,1.9411984609814834,6.798833865990228,-0.02111267146463669,-0.007400876641451908,-0.01114877290200104,0.14354154575529743,0.07394480710783266,60,ok,0.29999990326911796,0.26289732023361323
42,2019-06-12,2019-09-03,2,3,0,0.39819147126570953,mid,calm,576,504,True,stress,regime,5,609,105,False,0.05649300517748296,0.14583889225699567,-0.058789960033763466,-0.01232555311220299,-0.027285586762383133,0.008573862647157112,0.15176857064375984,60,ok,0.2999999985704791,0.2799999902877299
42,2019-06-12,2019-09-03,2,3,0,0.39819147126570953,mid,calm,576,504,True,stress,mixed,5,357,105,False,0.13906744896194687,0.39218786016646484,-0.04765258647839121,-0.009779573297354315,-0.022965262375904193,0.018688765922357665,0.13438634318712128,60,ok,0.2999999127181546,0.27999917291176185
42,2019-06-12,2019-09-03,2,3,0,0.39819147126570953,mid,calm,576,504,True,stress,regime,20,924,420,False,0.05649300455569325,0.14583889035592124,-0.058789958476575865,-0.012325552661782641,-0.027285585908315285,0.00857386230829451,0.15176856631588828,60,ok,0.2999999861384367,0.27999996567708657
42,2019-06-12,2019-09-03,2,3,0,0.39819147126570953,mid,calm,576,504,True,stress,mixed,20,672,420,False,0.06386668484612905,0.16560701523757015,-0.05837623073458953,-0.012252086527890279,-0.027185484776481528,0.00966751333277508,0.15137020742608698,60,ok,0.2999999545646852,0.2767939916884701
42,2019-09-04,2019-11-26,3,0,0,0.26973198579375396,high,calm,249,249,True,stress,regime,0,249,0,False,0.5095736135393398,1.259806211959708,-0.01612926207837717,-0.004740063574348429,-0.006031051765571195,0.02031974456066571,0.039875974777287,60,ok,0.29999993161638666,0.27776542345744226
42,2019-09-04,2019-11-26,3,0,0,0.26973198579375396,high,calm,249,249,True,stress,mixed,0,252,0,False,2.353412870526836,9.146081703459949,-0.013402201754407206,-0.006321191717654714,-0.006809295835937021,0.12257763225206257,0.052085052218067585,60,ok,0.29999999414508466,0.27999997222105366
42,2019-09-04,2019-11-26,3,0,0,0.26973198579375396,high,calm,249,249,True,stress,regime,1,270,21,False,-0.09952636354532081,-0.17967779579101933,-0.012156128567212376,-0.002768752772563718,-0.003498106600549509,-0.0021841863863089617,0.02194580720629223,60,ok,0.2999999774892941,0.2799999293058105
42,2019-09-04,2019-11-26,3,0,0,0.26973198579375396,high,calm,249,249,True,stress,mixed,1,273,21,False,0.4315445305635145,1.0052148818586712,-0.011042729581000721,-0.0030653530195248364,-0.004214801969724923,0.011100316111162894,0.025722295904591835,60,ok,0.2999999318710251,0.27999937524696267
42,2019-09-04,2019-11-26,3,0,0,0.26973198579375396,high,calm,249,249,True,stress,regime,5,354,105,False,3.396125380324684,8.087293514539232,-0.03041893229221071,-0.008264204021855886,-0.010382317696221242,0.24600683384600366,0.072437500473697,60,ok,0.29999998983573983,0.26131377079197815
42,2019-09-04,2019-11-26,3,0,0,0.26973198579375396,high,calm,249,249,True,stress,mixed,5,357,105,False,0.4484452537478391,1.0850049587184403,-0.017514306191589113,-0.004971518328385408,-0.006695851626841806,0.019003109066387268,0.04237553839085277,60,ok,0.2999999784421435,0.27999988674066656
42,2019-09-04,2019-11-26,3,0,0,0.26973198579375396,high,calm,249,249,True,stress,regime,20,669,420,False,3.744059926861602,7.879730452671136,-0.042178661600952294,-0.00875302591905093,-0.011145298304568124,0.33235648426993447,0.08876900764473794,60,ok,0.2999999488362235,0.27999985675143324
42,2019-09-04,2019-11-26,3,0,0,0.26973198579375396,high,calm,249,249,True,stress,mixed,20,672,420,False,3.62455090930925,7.6452467164599645,-0.047489578245231034,-0.010417592007725922,-0.014338390981357632,0.36306954214542114,0.10016952478524115,60,ok,0.2999999807414239,0.27999995299746555
