bucket,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,method,n_synth_series,predicted_regime,vol_bucket,used_synth_fill,test_start
WHIPSAW,-0.2719939969838823,-0.38353097901555794,-0.1236457459912973,-0.019671022254741283,-0.02322974914168428,-0.04742197401115125,0.17434934056269394,60,mixed,0,1,low,False,2021-09-29
SLOW_BLEED,-0.013988065711252535,-0.025559267783314635,-0.09094588032791817,-0.015195090325313344,-0.024115795953505298,-0.002324510109090547,0.16617809474691145,60,mixed,0,1,low,False,2021-09-29
CRASH_2008,-1.5253550114443897,-5.535090394994066,-0.9790035927227153,-0.35764098058722094,-0.4962937795176507,-5.418873382744184,3.552532585586711,60,mixed,0,1,low,False,2021-09-29
BASE,-3.8207192724709746,-3.5024850283116358,-0.07879849450468379,-0.007964043021725507,-0.009876284710546693,-0.2759905472561517,0.07223523309988182,60,regime,0,2,mid,False,2021-12-22
REGIME_VOL,-3.820719272470973,-3.497860000166444,-0.07575119729292878,-0.007645947548343693,-0.009481811520022131,-0.2649670829756522,0.06935005272038479,60,regime,0,2,mid,False,2021-12-22
VOL_SCALE_1.8x,-3.820719272470974,-3.59652527417591,-0.13812859557198676,-0.014335277439105915,-0.01777731247898405,-0.4967829850610731,0.1300234195797873,60,regime,0,2,mid,False,2021-12-22
NEG_SHOCK_-10%,-3.29907921198426,-4.1662042018742,-0.16705627317620553,-0.008503063504061612,-0.03997048635958929,-0.6959905472561516,0.2109650913284808,60,regime,0,2,mid,False,2021-12-22
CORR_INFLATE_1.3,-3.805722799972814,-3.4979327287055004,-0.0829994315821384,-0.008575500559931708,-0.010375205095336805,-0.2903264281951149,0.07628680370446025,60,regime,0,2,mid,False,2021-12-22
WHIPSAW,-4.359836092388408,-3.4610105612009745,-0.1410898545644914,-0.014132236734232095,-0.021449911358480844,-0.48831347672601433,0.11200271440904243,60,regime,0,2,mid,False,2021-12-22
SLOW_BLEED,-5.97667096685942,-3.994863278277062,-0.11094647850254025,-0.009052787533069196,-0.011176053070258846,-0.4432160128239535,0.07415767327356348,60,regime,0,2,mid,False,2021-12-22
CRASH_2008,-1.6202079111011498,-5.903291626759145,-0.9799315874503544,-0.3728696060193351,-0.49675319132775925,-5.784821934992474,3.5704195093461233,60,regime,0,2,mid,False,2021-12-22
BASE,-1.6324009842930463,-2.635185095633684,-0.11937092870033927,-0.0186083295929624,-0.022981102649428296,-0.31456449216308524,0.19270050385280527,60,mixed,0,2,mid,False,2021-12-22
REGIME_VOL,-1.6324009842930458,-2.630698395562879,-0.11479853748015745,-0.01786508581658263,-0.022063203950719087,-0.30200032836201524,0.18500376517036007,60,mixed,0,2,mid,False,2021-12-22
VOL_SCALE_1.8x,-1.6324009842930463,-2.728015609576247,-0.20755602860406874,-0.033494993267332324,-0.04136598476897093,-0.5662160858935535,0.3468609069350495,60,mixed,0,2,mid,False,2021-12-22
NEG_SHOCK_-10%,-2.692012822647437,-3.602549946516239,-0.20390126523392926,-0.0188423756965069,-0.048940554805888076,-0.7345644921630853,0.2728681252865223,60,mixed,0,2,mid,False,2021-12-22
CORR_INFLATE_1.3,-1.8751246242293267,-2.836340706789405,-0.11282096425939014,-0.01626284133502095,-0.020659685925028537,-0.31999869350814086,0.17065462709693754,60,mixed,0,2,mid,False,2021-12-22
WHIPSAW,-2.3714108696573413,-2.906597143278831,-0.18127294415440887,-0.023541263501426494,-0.03215060167943388,-0.5268874216329479,0.22218310136576241,60,mixed,0,2,mid,False,2021-12-22
SLOW_BLEED,-2.5200164011266453,-3.222596379487042,-0.14950366133272208,-0.019314084296051803,-0.024136370809749664,-0.48178995773088706,0.19118524685612726,60,mixed,0,2,mid,False,2021-12-22
CRASH_2008,-1.6110928233165915,-5.8771656588000125,-0.980814247973342,-0.36148839472762373,-0.5019105305232985,-5.764407815850686,3.5779489129521984,60,mixed,0,2,mid,False,2021-12-22
BASE,-1.7041971307301822,-2.086542300283308,-0.0691737793087065,-0.010098249754553921,-0.013520896390009592,-0.14433401659807835,0.08469326347019306,60,regime,0,2,mid,False,2022-03-16
REGIME_VOL,-1.7041971307301818,-2.074897373193202,-0.05560549756347022,-0.008072197185697632,-0.010808144425059923,-0.11537570082954535,0.06770091249954834,60,regime,0,2,mid,False,2022-03-16
VOL_SCALE_1.8x,-1.7041971307301815,-2.133697646235139,-0.12176103316932196,-0.018176849558197056,-0.02433761350201727,-0.259801229876541,0.15244787424634754,60,regime,0,2,mid,False,2022-03-16
NEG_SHOCK_-10%,-2.5496621408393825,-3.6361114724769656,-0.15520261710063765,-0.01111893232563504,-0.043557000192540433,-0.5643340165980782,0.22133678323838318,60,regime,0,2,mid,False,2022-03-16
CORR_INFLATE_1.3,-1.360912469711908,-1.618977881910049,-0.07686525256862342,-0.010074876129358881,-0.014299300342237094,-0.1244431437960309,0.0914409608006416,60,regime,0,2,mid,False,2022-03-16
WHIPSAW,-3.056416279124323,-2.5083747318841745,-0.14218646900498666,-0.015926396921801974,-0.02022732599936607,-0.3566569460679409,0.1166912205329978,60,regime,0,2,mid,False,2022-03-16
SLOW_BLEED,-3.298750301419613,-3.4557116651844044,-0.09015783501406638,-0.01113589894855377,-0.014362224496271848,-0.31155948216588014,0.09444773132170718,60,regime,0,2,mid,False,2022-03-16
CRASH_2008,-1.5963974793355522,-5.802141398511905,-0.9796769666316403,-0.3723421768939224,-0.4975941426484076,-5.684224285262006,3.560657266652587,60,regime,0,2,mid,False,2022-03-16
BASE,-0.3558271569699386,-0.5426226937410649,-0.14542607778636785,-0.029753736393590746,-0.03501950977074672,-0.07891149006863656,0.2217691610179806,60,mixed,0,2,mid,False,2022-03-16
REGIME_VOL,-0.35582715696993955,-0.5365047408982633,-0.11757428183131413,-0.02378412428074691,-0.027993404311321635,-0.06307915961020857,0.1772747199718023,60,mixed,0,2,mid,False,2022-03-16
VOL_SCALE_1.8x,-0.35582715696993994,-0.5679586374786936,-0.25008983533395923,-0.053556725508463354,-0.06303511758734409,-0.1420406821235463,0.39918448983236504,60,mixed,0,2,mid,False,2022-03-16
NEG_SHOCK_-10%,-1.583748278840484,-2.3994735139199608,-0.20792539995725023,-0.03405809315008571,-0.06060458117238134,-0.4989114900686365,0.315019436317182,60,mixed,0,2,mid,False,2022-03-16
CORR_INFLATE_1.3,-0.3720574989656006,-0.5443399161660414,-0.13616147041136661,-0.026662944354050654,-0.03074233756943448,-0.07411812338876823,0.19921147563167646,60,mixed,0,2,mid,False,2022-03-16
WHIPSAW,-1.2316886649251921,-1.4215279124236493,-0.20487421808127282,-0.029753736393590746,-0.03501950977074672,-0.2912344195384992,0.236451327216028,60,mixed,0,2,mid,False,2022-03-16
SLOW_BLEED,-1.0715679067560182,-1.5009084646119226,-0.1639919831487393,-0.030499231865506054,-0.03619825930308964,-0.2461369556364386,0.2296979538903648,60,mixed,0,2,mid,False,2022-03-16
CRASH_2008,-1.6253661557409338,-5.833120470777594,-0.980374780122236,-0.37342242795173497,-0.49874002563101855,-5.718644198965097,3.5183728778689973,60,mixed,0,2,mid,False,2022-03-16
BASE,-0.812529302441967,-1.7240639025724709,-0.051337851350528485,-0.010468940286594149,-0.01639416191832643,-0.08850973634907754,0.10893113157035852,60,regime,0,2,mid,False,2022-06-08
REGIME_VOL,-0.812529302441967,-1.7184816350504104,-0.0417104367172626,-0.00847815413540021,-0.01327662856595565,-0.0716786194885481,0.0882166578769848,60,regime,0,2,mid,False,2022-06-08
VOL_SCALE_1.8x,-0.812529302441967,-1.747791093842289,-0.09115364301239282,-0.018844092515869472,-0.029509491452987573,-0.15931752542833955,0.19607603682664534,60,regime,0,2,mid,False,2022-06-08
NEG_SHOCK_-10%,-2.4887513374660086,-3.5747145744729725,-0.14225184298079185,-0.010813326762212704,-0.04173199049383095,-0.5085097363490775,0.20432323980861455,60,regime,0,2,mid,False,2022-06-08
CORR_INFLATE_1.3,-0.8898426692348198,-1.8440436655543848,-0.05454440994990961,-0.011342715321098124,-0.017541455654971606,-0.10058227365953237,0.11303377230271908,60,regime,0,2,mid,False,2022-06-08
WHIPSAW,-2.240231919071524,-2.9994755359778416,-0.10029508899490569,-0.014180288798374803,-0.020069297314329982,-0.3008326658189401,0.13428639385855273,60,regime,0,2,mid,False,2022-06-08
SLOW_BLEED,-2.2318479182587168,-4.88416416855259,-0.05236007494659334,-0.01209885992850212,-0.01796230190448482,-0.2557352019168793,0.11458451081039762,60,regime,0,2,mid,False,2022-06-08
CRASH_2008,-1.556106620548979,-5.709329297616073,-0.9781711135662428,-0.37229044830165964,-0.4985668094855069,-5.5847009967654895,3.5888935391813077,60,regime,0,2,mid,False,2022-06-08
BASE,-0.7382007762198678,-1.5285695099407997,-0.09931256276320344,-0.023590910131595585,-0.032480677120099485,-0.1518061553939148,0.20564345132671663,60,mixed,0,2,mid,False,2022-06-08
REGIME_VOL,-0.7382007762198679,-1.5189231655557884,-0.08093794268400523,-0.0191048345691835,-0.026304112881319935,-0.12293851611516218,0.1665380477445418,60,mixed,0,2,mid,False,2022-06-08
VOL_SCALE_1.8x,-0.738200776219868,-1.5702118776543328,-0.1740217887774762,-0.04246363823687204,-0.058465218816179075,-0.2732510797090466,0.3701582123880898,60,mixed,0,2,mid,False,2022-06-08
NEG_SHOCK_-10%,-2.1662911584056075,-3.0420724724222357,-0.1879659871937952,-0.02712955995751592,-0.05148496469651012,-0.5718061553939149,0.2639562799188844,60,mixed,0,2,mid,False,2022-06-08
CORR_INFLATE_1.3,-0.7921282748678709,-1.6048008432533096,-0.09301579532344739,-0.022185294679736334,-0.029780352170182944,-0.14927182677094564,0.18844400775347228,60,mixed,0,2,mid,False,2022-06-08
WHIPSAW,-1.665601181548766,-3.023284586737933,-0.12044155104057397,-0.023590910131595585,-0.031280954665793115,-0.3641290848637774,0.21861721094913644,60,mixed,0,2,mid,False,2022-06-08
SLOW_BLEED,-1.5268127863845917,-3.097250560259783,-0.10300478271120495,-0.025357067757165765,-0.03399430158360079,-0.3190316209617167,0.20895267828950134,60,mixed,0,2,mid,False,2022-06-08
CRASH_2008,-1.568170066839984,-5.780241959289762,-0.9773330581708403,-0.37112581729756683,-0.49771047196900664,-5.649221551040072,3.602429143685803,60,mixed,0,2,mid,False,2022-06-08
BASE,4.720588858227218,25.143355897691187,-0.013481389085095663,-0.006440419584074336,-0.006874422569081316,0.33896736376180964,0.07180616104091436,60,regime,5,0,low,False,2017-11-01
REGIME_VOL,4.7205888582272175,25.15621896048408,-0.015044197270240867,-0.007190691585913697,-0.0076752534334473725,0.3784551206148961,0.0801711676193343,60,regime,5,0,low,False,2017-11-01
VOL_SCALE_1.8x,4.720588858227218,25.231847680952363,-0.024181394184297322,-0.011592755251333802,-0.01237396062434637,0.6101412547712574,0.12925108987364584,60,regime,5,0,low,False,2017-11-01
NEG_SHOCK_-10%,-0.37805544895017323,-0.7386965604557634,-0.10969678292287521,-0.0066124623597897175,-0.03735715559884966,-0.08103263623819044,0.21434061184202202,60,regime,5,0,low,False,2017-11-01
CORR_INFLATE_1.3,4.866874010681542,25.386746623679223,-0.012077720478798293,-0.0054387627213769016,-0.005991028821235096,0.30661402958687395,0.06300019867248151,60,regime,5,0,low,False,2017-11-01
WHIPSAW,1.2153123586930172,1.4611202288750134,-0.08667625824977909,-0.014727884495220198,-0.01692740394213516,0.126644434291947,0.10420731212520885,60,regime,5,0,low,False,2017-11-01
SLOW_BLEED,2.3491391773217183,8.709264092176221,-0.01971945004495712,-0.006682029424689428,-0.007856855814628331,0.1717418981940078,0.07310843897712899,60,regime,5,0,low,False,2017-11-01
CRASH_2008,-1.4059168034000131,-5.1965539803033405,-0.9777673895071829,-0.37094022257390685,-0.4983833668478687,-5.081021019754358,3.6140268097419566,60,regime,5,0,low,False,2017-11-01
BASE,5.833884920343078,19.548146889033035,-0.020074667091062093,-0.005211696546766776,-0.0062065104756311605,0.3924225410445193,0.06726607507736747,60,mixed,5,0,low,False,2017-11-01
REGIME_VOL,5.833884920343075,19.56377454776544,-0.02239534701657453,-0.005818829350783302,-0.006929533405768099,0.43813751995123545,0.07510218763887955,60,mixed,5,0,low,False,2017-11-01
VOL_SCALE_1.8x,5.833884920343076,19.65580403975145,-0.035936488400657995,-0.009381053784180197,-0.011171718856136088,0.7063605738801346,0.12107893513926145,60,mixed,5,0,low,False,2017-11-01
NEG_SHOCK_-10%,-0.12873565448746774,-0.23863056905036642,-0.11556549131666471,-0.005315190835778216,-0.03727830645417893,-0.02757745895548088,0.2142177244157757,60,mixed,5,0,low,False,2017-11-01
CORR_INFLATE_1.3,5.820362180602833,20.267620385740003,-0.017157090477779025,-0.004435701624604338,-0.005496179256483931,0.3477333967274198,0.05974428840292616,60,mixed,5,0,low,False,2017-11-01
WHIPSAW,1.614049990893571,1.7116199984488754,-0.1052217266320028,-0.012239531452037744,-0.01985821387847615,0.18009961157465662,0.11158242470231658,60,mixed,5,0,low,False,2017-11-01
SLOW_BLEED,3.2095847326747067,7.858892402506525,-0.02865506536326834,-0.006537981522121307,-0.007474577853870886,0.22519707547671744,0.07016392905416444,60,mixed,5,0,low,False,2017-11-01
CRASH_2008,-1.3993283559955267,-5.167631230581724,-0.977587577786306,-0.36695424127818377,-0.4983969441974146,-5.051812097597255,3.6101691757709258,60,mixed,5,0,low,False,2017-11-01
BASE,-0.7085994571813408,-1.3885570138093282,-0.09443253461643686,-0.020878285146660746,-0.029519401444427967,-0.13112495827344559,0.1850480648052329,60,regime,5,0,low,False,2018-01-24
REGIME_VOL,-0.7085994571813408,-1.365774049054486,-0.050007476324377964,-0.010874849520784964,-0.01537573830402158,-0.06829891342254205,0.09638578287121577,60,regime,5,0,low,False,2018-01-24
VOL_SCALE_1.8x,-0.7085994571813405,-1.4276406442216527,-0.16532516487780602,-0.03758091326398934,-0.053134922599970345,-0.23602492489220195,0.3330865166494192,60,regime,5,0,low,False,2018-01-24
NEG_SHOCK_-10%,-2.001038197358804,-2.9779233513468393,-0.18507022956926877,-0.022673469351133325,-0.05573874364094165,-0.5511249582734458,0.2754195092331984,60,regime,5,0,low,False,2018-01-24
CORR_INFLATE_1.3,-0.7833671663241928,-1.470608724895092,-0.08627472758807608,-0.01848932804087672,-0.02599694323200173,-0.126876367128972,0.16196283503215508,60,regime,5,0,low,False,2018-01-24
WHIPSAW,-1.7226767350879815,-2.694862862535684,-0.12744540455767273,-0.023721099854501278,-0.028719817036661127,-0.3434478877433082,0.1993687386309118,60,regime,5,0,low,False,2018-01-24
SLOW_BLEED,-1.5722368714937964,-2.6426361766765303,-0.11289878889664762,-0.02241329210452942,-0.030963179853218958,-0.29835042384124755,0.1897617523482846,60,regime,5,0,low,False,2018-01-24
CRASH_2008,-1.5547376364313492,-5.709720863248822,-0.9791799846166042,-0.36374667767870605,-0.49293481789518595,-5.590844387041085,3.5960050467897413,60,regime,5,0,low,False,2018-01-24
BASE,-0.9582341715525536,-1.7023319085470878,-0.091440363375348,-0.019443482783623473,-0.02545724915315369,-0.1556618483029954,0.16244656361063436,60,mixed,5,0,low,False,2018-01-24
REGIME_VOL,-0.9582341715525532,-1.672905147546863,-0.048466236463602264,-0.010127505585184363,-0.013259889488479136,-0.0810794164621837,0.08461336369461439,60,mixed,5,0,low,False,2018-01-24
VOL_SCALE_1.8x,-0.9582341715525534,-1.7526575103849524,-0.1598665599440764,-0.03499826901052225,-0.04582304847567664,-0.28019132694539167,0.2924038144991419,60,mixed,5,0,low,False,2018-01-24
NEG_SHOCK_-10%,-2.2238758507826675,-3.1581429286817695,-0.18227859261052526,-0.020728702667037763,-0.05189544863748146,-0.5756618483029954,0.2588552090713148,60,mixed,5,0,low,False,2018-01-24
CORR_INFLATE_1.3,-1.006254576651785,-1.7353532201150015,-0.08398918227798857,-0.01703327199132779,-0.02308609697212835,-0.1457508979209333,0.14484495405318337,60,mixed,5,0,low,False,2018-01-24
WHIPSAW,-2.05950373866159,-2.980466198606327,-0.12346550950483126,-0.02359353292480804,-0.025175184494820684,-0.3679847777728578,0.17867643105712458,60,mixed,5,0,low,False,2018-01-24
SLOW_BLEED,-1.9372749502954087,-2.967496357203602,-0.10880798997005936,-0.02118256909565606,-0.026834821014916885,-0.3228873138707972,0.16667087643989884,60,mixed,5,0,low,False,2018-01-24
CRASH_2008,-1.56827291390811,-5.748210758353328,-0.9791245605581127,-0.3646499329560115,-0.4935012401827506,-5.628214332768118,3.588797767821356,60,mixed,5,0,low,False,2018-01-24
BASE,1.615622426128519,4.2132361070805135,-0.026978395834149183,-0.006475647763781177,-0.009590117554084865,0.11366635143954786,0.07035452690015209,60,regime,5,3,high,False,2018-04-18
REGIME_VOL,1.6156224261285197,4.232830971435865,-0.0446354279177934,-0.010763708475264425,-0.015940525698916557,0.18893422171372898,0.11694206434511305,60,regime,5,3,high,False,2018-04-18
VOL_SCALE_1.8x,1.6156224261285195,4.236940823463148,-0.04828942416617299,-0.011656165974806119,-0.017262211597352757,0.2045994325911862,0.12663814842027377,60,regime,5,3,high,False,2018-04-18
NEG_SHOCK_-10%,-1.3822567991117831,-2.5690253715635003,-0.11924119238029107,-0.007033518898980928,-0.041593838752466555,-0.3063336485604521,0.221618478387878,60,regime,5,3,high,False,2018-04-18
CORR_INFLATE_1.3,1.5759754828909904,4.097783118983711,-0.02488489181728537,-0.005720413694965966,-0.008582383171676223,0.10197288960660786,0.06470461673651638,60,regime,5,3,high,False,2018-04-18
WHIPSAW,-0.9426443073251642,-1.0167509976858482,-0.09703120848158464,-0.013279286498597064,-0.017991516397296736,-0.09865657803031472,0.10465938982887554,60,regime,5,3,high,False,2018-04-18
SLOW_BLEED,-0.7190577942712341,-1.268598155160965,-0.04221913291483392,-0.00757903312539236,-0.010872843883931135,-0.05355911412825389,0.07448513117438095,60,regime,5,3,high,False,2018-04-18
CRASH_2008,-1.488700874074269,-5.4751085581382055,-0.9788296579754732,-0.3752062389786327,-0.4964145767861216,-5.359198637341006,3.5999163637715745,60,regime,5,3,high,False,2018-04-18
BASE,1.8274587975915355,4.793354093391258,-0.03361923029943581,-0.008434030387269505,-0.011986093363435058,0.16114887517246404,0.08818194718526466,60,mixed,5,3,high,False,2018-04-18
REGIME_VOL,1.827458797591536,4.8238001202257275,-0.05552859481613959,-0.014018897826382472,-0.01992307479151459,0.26785884235005986,0.14657449060032396,60,mixed,5,3,high,False,2018-04-18
VOL_SCALE_1.8x,1.827458797591536,4.83018966000191,-0.06005312331986579,-0.01518125469708511,-0.021574968054183102,0.29006797531043527,0.15872750493347637,60,mixed,5,3,high,False,2018-04-18
NEG_SHOCK_-10%,-1.152659200898799,-2.0784599635676595,-0.12453986574907128,-0.009254739955502833,-0.04261309228137534,-0.2588511248275359,0.22456865361912165,60,mixed,5,3,high,False,2018-04-18
CORR_INFLATE_1.3,1.7722797605727802,4.616427490570624,-0.030001101099408345,-0.007196176121423222,-0.010424579608106228,0.13849790786269725,0.07814675252959857,60,mixed,5,3,high,False,2018-04-18
WHIPSAW,-0.426848207711472,-0.5468802607157136,-0.09357451342351608,-0.014635899382119457,-0.019565840049171952,-0.05117405429739851,0.11988817891907282,60,mixed,5,3,high,False,2018-04-18
SLOW_BLEED,-0.06633162895227854,-0.12920105879472887,-0.047032047972548896,-0.009493250378479078,-0.012974383890603925,-0.006076590395337799,0.09160924420700607,60,mixed,5,3,high,False,2018-04-18
CRASH_2008,-1.4780673220729323,-5.436404473072165,-0.9785813019982322,-0.3763993817636885,-0.49616213296437045,-5.319963767447973,3.5992702686823024,60,mixed,5,3,high,False,2018-04-18
BASE,0.8101176108794194,3.2046141840246953,-0.017864445817664,-0.00676536266665054,-0.00915497039815252,0.057248656457026696,0.07066709288652631,60,regime,5,0,low,False,2018-07-11
REGIME_VOL,0.810117610879419,3.204654036916065,-0.01952825520719237,-0.007395548290498069,-0.010007745188793821,0.0625813018836562,0.07724964998072488,60,regime,5,0,low,False,2018-07-11
VOL_SCALE_1.8x,0.8101176108794196,3.2051398391732224,-0.03215072876484215,-0.012177652799970975,-0.016478946716674537,0.10304758162264807,0.12720076719574733,60,regime,5,0,low,False,2018-07-11
NEG_SHOCK_-10%,-1.7234754290132026,-3.4094437789445062,-0.10639604787830637,-0.007647713170672085,-0.03911249941551169,-0.36275134354297345,0.2104766551564192,60,regime,5,0,low,False,2018-07-11
CORR_INFLATE_1.3,0.7310978298988655,2.7899264847764393,-0.01659506939996913,-0.006362893055105215,-0.008069376987395,0.04629902363567693,0.06332808242924423,60,regime,5,0,low,False,2018-07-11
WHIPSAW,-1.5216487307408035,-1.6338519862947316,-0.09491329344007171,-0.013008305745253796,-0.018024976637918837,-0.15507427301283588,0.10191200497196166,60,regime,5,0,low,False,2018-07-11
SLOW_BLEED,-1.4042784714107845,-2.795660564822407,-0.03933839840737652,-0.008253812175751577,-0.00942131736298091,-0.1099768091107751,0.07831552740411152,60,regime,5,0,low,False,2018-07-11
CRASH_2008,-1.511543985106513,-5.546208355418484,-0.9782406798689639,-0.3698286703273635,-0.4983114238515047,-5.425526632299506,3.589393815699772,60,regime,5,0,low,False,2018-07-11
BASE,0.4134654545929091,1.1916777985778404,-0.02546698597432917,-0.006300069120684411,-0.009797992327612824,0.030348441782301325,0.07340018723494536,60,mixed,5,0,low,False,2018-07-11
REGIME_VOL,0.41346545459290873,1.1920990096693231,-0.02782936936329261,-0.006886913194642483,-0.010710663859305733,0.033175363657702926,0.0802373288727757,60,mixed,5,0,low,False,2018-07-11
VOL_SCALE_1.8x,0.4134654545929094,1.1953793588879955,-0.04569862680158665,-0.01134012441723194,-0.017636386189703087,0.05462719520814242,0.13212033702290166,60,mixed,5,0,low,False,2018-07-11
NEG_SHOCK_-10%,-1.8156118389800942,-3.4798752256791263,-0.11197285332023788,-0.008383933989875142,-0.04005428653604568,-0.3896515582176985,0.2146117082143407,60,mixed,5,0,low,False,2018-07-11
CORR_INFLATE_1.3,0.39455925918107476,1.140704971895516,-0.02244800490911736,-0.006019958220975385,-0.008330252174089694,0.025606550808965123,0.06489912532305707,60,mixed,5,0,low,False,2018-07-11
WHIPSAW,-1.7473852885708603,-2.0081065279105093,-0.09061993731822127,-0.012655685930509466,-0.018046970388224125,-0.18197448768756128,0.10414102080279809,60,mixed,5,0,low,False,2018-07-11
SLOW_BLEED,-1.7072081822458893,-2.8859298078212277,-0.047429089721637285,-0.007928548100356541,-0.009775172723759272,-0.13687702378550046,0.08017594175622693,60,mixed,5,0,low,False,2018-07-11
CRASH_2008,-1.5157008172177453,-5.561459828263033,-0.9784314425033425,-0.3695671771516223,-0.4989984107529448,-5.441507162191791,3.5900931769505444,60,mixed,5,0,low,False,2018-07-11
BASE,-4.626070735595436,-4.5215589828487825,-0.20309588181410632,-0.022309933034277897,-0.030496364253584235,-0.9183100087961671,0.19850755885123073,60,regime,5,0,low,False,2018-10-03
REGIME_VOL,-4.626070735595435,-4.31668423633473,-0.10157887761327156,-0.010652772199423668,-0.014561712077079523,-0.43848393973778416,0.0947853945171778,60,regime,5,0,low,False,2018-10-03
VOL_SCALE_1.8x,-4.626070735595435,-4.855826565089094,-0.3404071363909539,-0.04015787946170021,-0.05489345565645162,-1.6529580158331003,0.3573136059322153,60,regime,5,0,low,False,2018-10-03
NEG_SHOCK_-10%,-4.20929480105484,-4.694603393379193,-0.2850741365465691,-0.022414376874184887,-0.06382969758691757,-1.3383100087961668,0.3179416201642112,60,regime,5,0,low,False,2018-10-03
CORR_INFLATE_1.3,-4.628979349527016,-4.482870946837003,-0.17987281377980258,-0.019938361077950762,-0.026229885655940186,-0.8063466110192995,0.174195335544474,60,regime,5,0,low,False,2018-10-03
WHIPSAW,-5.966019673097661,-4.667828327320694,-0.24221819205484918,-0.02215532782991899,-0.02830956794458737,-1.1306329382660294,0.18951210358295467,60,regime,5,0,low,False,2018-10-03
SLOW_BLEED,-5.288478967016896,-4.636973780386814,-0.2341042942609466,-0.023082315432982562,-0.0320139246909926,-1.0855354743639687,0.2052642132329957,60,regime,5,0,low,False,2018-10-03
CRASH_2008,-1.7762787732170677,-6.496725275476685,-0.9805479734538375,-0.3734696381919806,-0.4993403747679012,-6.370350802954987,3.5863462982319314,60,regime,5,0,low,False,2018-10-03
BASE,-4.626070778719501,-4.521558986321593,-0.20309588358947406,-0.022309932487427526,-0.030496364405455983,-0.9183100175289106,0.19850755888847413,60,mixed,5,0,low,False,2018-10-03
REGIME_VOL,-4.6260707787195,-4.316684236856717,-0.1015788785669609,-0.010652771938308029,-0.014561712149596779,-0.4384839439075828,0.09478539453496115,60,mixed,5,0,low,False,2018-10-03
VOL_SCALE_1.8x,-4.626070778719499,-4.855826573411346,-0.3404071390446698,-0.04015787847736955,-0.05489345592982078,-1.6529580315520387,0.35731360599925355,60,mixed,5,0,low,False,2018-10-03
NEG_SHOCK_-10%,-4.209294829615293,-4.694603397846458,-0.28507413813546634,-0.02241437635006624,-0.06382969773878933,-1.3383100175289109,0.3179416200815815,60,mixed,5,0,low,False,2018-10-03
CORR_INFLATE_1.3,-4.6289793875583145,-4.482870949179425,-0.17987281518429477,-0.019938360657296633,-0.02622988577276461,-0.8063466177367947,0.1741953355644828,60,mixed,5,0,low,False,2018-10-03
WHIPSAW,-5.966019721720064,-4.667828330892827,-0.24221819374032427,-0.02215532728306862,-0.028309568096459126,-1.1306329469987733,0.18951210350219902,60,mixed,5,0,low,False,2018-10-03
SLOW_BLEED,-5.288479009193816,-4.636973787077268,-0.23410429580645453,-0.02308231488613219,-0.032013924842864354,-1.0855354830967123,0.20526421324724006,60,mixed,5,0,low,False,2018-10-03
CRASH_2008,-1.7762787758846739,-6.496725284410536,-0.9805479734889037,-0.37346963861391147,-0.49934037473480597,-6.370350811942872,3.5863462979059273,60,mixed,5,0,low,False,2018-10-03
BASE,6.546671854177885,26.160154159147403,-0.018335167046520717,-0.0051844037720165,-0.006995539381606505,0.47965079647070136,0.07326635688401015,60,regime,5,3,high,False,2018-12-26
REGIME_VOL,6.546671854177886,26.20863701142501,-0.02389367360497552,-0.006768633680886337,-0.009133209054797723,0.6262206183822703,0.09565480481240794,60,regime,5,3,high,False,2018-12-26
VOL_SCALE_1.8x,6.546671854177883,26.28733970330059,-0.032843621431150716,-0.0093319267896297,-0.012591970886891707,0.8633714336472623,0.1318794423912183,60,regime,5,3,high,False,2018-12-26
NEG_SHOCK_-10%,0.2611777410079305,0.5568392114323499,-0.10712391520931552,-0.006889612566222733,-0.03957873801971785,0.05965079647070117,0.22839157824284084,60,regime,5,3,high,False,2018-12-26
CORR_INFLATE_1.3,6.946896911702098,27.868435135362724,-0.017401206230991506,-0.005293610554375078,-0.00619087884296516,0.48494438712545646,0.06980733891538886,60,regime,5,3,high,False,2018-12-26
WHIPSAW,2.336696882723556,3.215087301133961,-0.08314793408768473,-0.012353764522470693,-0.018988245771078313,0.26732786700083877,0.11440416982507917,60,regime,5,3,high,False,2018-12-26
SLOW_BLEED,4.30447549204615,10.893566266341832,-0.028679802671069177,-0.00606039100067047,-0.007622286561203856,0.31242533090289953,0.07258150998424827,60,regime,5,3,high,False,2018-12-26
CRASH_2008,-1.3842503903389762,-5.091859480487492,-0.9780578178664624,-0.37138583841222866,-0.4974100466618472,-4.9801329723682555,3.597711084010399,60,regime,5,3,high,False,2018-12-26
BASE,5.944080030696464,24.267190743755393,-0.031955315149915564,-0.008822186684411024,-0.012465935605627934,0.7754657280198174,0.130460176177836,60,mixed,5,3,high,False,2018-12-26
REGIME_VOL,5.944080030696463,24.35525785138678,-0.04156923858282968,-0.011518036124710503,-0.016275227647092477,1.012429524370633,0.17032568860820124,60,mixed,5,3,high,False,2018-12-26
VOL_SCALE_1.8x,5.944080030696463,24.49860087964342,-0.05697624600250184,-0.015879936031939847,-0.02243868409013028,1.3958383104356715,0.23482831712010485,60,mixed,5,3,high,False,2018-12-26
